Trip ID,Pickup Date,Vehicle,Payment_type,Sumpass,Sum trip,book value,Location,total Bookings,pick hour
5682,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,2.06,$10.5,Morningside Heights,1.0,18
5683,2024-06-02 00:00:00,Uber Green,Uber Pay,1,1.19,$11.1,Kips Bay,1.0,18
5685,2024-06-02 00:00:00,UberX,Uber Pay,1,1.21,$9.3,Kips Bay,1.0,18
5688,2024-06-02 00:00:00,UberX,Uber Pay,1,2.12,$10.0,East Chelsea,1.0,18
5689,2024-06-02 00:00:00,Uber Green,Uber Pay,1,4.2,$19.5,Yorkville East,1.0,18
5692,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,3.01,$15.7,Morningside Heights,1.0,18
5694,2024-06-02 00:00:00,Uber Green,Uber Pay,1,3.63,$15.9,Upper East Side South,1.0,18
5695,2024-06-02 00:00:00,UberX,Uber Pay,1,1.1,$10.5,Lenox Hill West,1.0,18
5698,2024-06-02 00:00:00,UberXL,Uber Pay,1,8.2,$30.3,Garment District,1.0,18
5699,2024-06-02 00:00:00,UberXL,Uber Pay,2,4.3,$21.1,Greenwich Village South,1.0,18
5700,2024-06-02 00:00:00,UberX,Uber Pay,2,3,$15.3,Upper East Side South,1.0,18
5701,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,4.2,$20.8,Upper East Side North,1.0,18
5702,2024-06-02 00:00:00,UberX,Uber Pay,4,2.41,$12.3,Lincoln Square East,1.0,18
5703,2024-06-02 00:00:00,Uber Black,Uber Pay,1,5.47,$21.0,Upper West Side North,1.0,18
5707,2024-06-02 00:00:00,UberX,Uber Pay,1,2.52,$12.3,Upper East Side North,1.0,18
5708,2024-06-02 00:00:00,Uber Green,Uber Pay,1,3.85,$17.3,Gramercy,1.0,18
5709,2024-06-02 00:00:00,Uber Comfort,Uber Pay,6,2.7,$12.5,Lenox Hill West,1.0,18
5710,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.08,$9.8,Yorkville West,1.0,18
5714,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.8,$11.0,Kips Bay,1.0,18
5715,2024-06-02 00:00:00,Uber Black,Uber Pay,1,2.53,$13.6,Manhattan Valley,1.0,18
5716,2024-06-02 00:00:00,Uber Green,Uber Pay,3,1.32,$8.7,Yorkville East,1.0,18
5717,2024-06-02 00:00:00,Uber Black,Uber Pay,1,3.2,$15.0,Yorkville West,1.0,18
5718,2024-06-02 00:00:00,UberX,Uber Pay,1,1.33,$6.5,Gramercy,1.0,18
5723,2024-06-02 00:00:00,UberX,Uber Pay,2,1.24,$8.7,Lincoln Square East,1.0,18
5727,2024-06-02 00:00:00,Uber Green,Uber Pay,1,8.29,$30.6,Elmhurst,1.0,18
5728,2024-06-02 00:00:00,UberX,Uber Pay,1,5.1,$20.1,Lenox Hill West,1.0,18
5729,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,4.3,$18.3,Upper East Side South,1.0,18
5730,2024-06-02 00:00:00,UberX,Uber Pay,1,4.5,$18.3,Flatiron,1.0,18
5732,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.2,$8.5,Gramercy,1.0,18
5733,2024-06-02 00:00:00,UberXL,Uber Pay,1,1.91,$10.5,Clinton East,1.0,18
5734,2024-06-02 00:00:00,UberX,Uber Pay,1,2,$9.5,Clinton East,1.0,18
5737,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,2,$11.7,Midtown Center,1.0,18
5739,2024-06-02 00:00:00,UberX,Uber Pay,5,2.3,$12.9,Yorkville West,1.0,18
5740,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,3.72,$16.2,Lenox Hill West,1.0,18
5742,2024-06-02 00:00:00,Uber Green,Uber Pay,1,1.94,$8.5,Sutton Place/Turtle Bay North,1.0,18
5743,2024-06-02 00:00:00,Uber Black,Uber Pay,1,2.22,$10.0,Midtown East,1.0,18
5744,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.81,$12.3,Yorkville West,1.0,18
5746,2024-06-02 00:00:00,UberX,Uber Pay,1,8.1,$42.0,NV,1.0,18
5748,2024-06-02 00:00:00,Uber Comfort,Uber Pay,2,1.88,$9.0,Lenox Hill West,1.0,18
5749,2024-06-02 00:00:00,UberXL,Uber Pay,1,2.37,$12.9,Penn Station/Madison Sq West,1.0,18
5750,2024-06-02 00:00:00,UberX,Uber Pay,1,3.49,$18.2,Central Harlem,1.0,18
5751,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.3,$8.1,Kips Bay,1.0,18
5752,2024-06-02 00:00:00,UberX,Uber Pay,6,22.06,$68.3,Fort Greene,1.0,18
5753,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,2.76,$12.9,East Harlem South,1.0,18
5754,2024-06-02 00:00:00,UberXL,Uber Pay,1,1.87,$8.6,Upper West Side South,1.0,18
5755,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,3.06,$16.5,UN/Turtle Bay South,1.0,18
5757,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.39,$9.0,Penn Station/Madison Sq West,1.0,17
5758,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.12,$7.5,Penn Station/Madison Sq West,1.0,18
5759,2024-06-02 00:00:00,Uber Green,Uber Pay,1,2.9,$13.6,Lenox Hill West,1.0,18
5760,2024-06-02 00:00:00,UberX,Uber Pay,1,1.15,$8.6,Washington Heights South,1.0,18
5762,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,3.8,$14.0,JFK Airport,1.0,18
5763,2024-06-02 00:00:00,UberX,Uber Pay,1,1.46,$8.7,Midtown Center,1.0,18
5765,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.59,$9.4,Central Park,1.0,18
5767,2024-06-02 00:00:00,UberX,Uber Pay,1,2.6,$20.7,UN/Turtle Bay South,1.0,18
5769,2024-06-02 00:00:00,UberX,Uber Pay,2,6.75,$25.5,Yorkville West,1.0,18
5772,2024-06-02 00:00:00,Uber Black,Uber Pay,1,3.22,$19.8,Garment District,1.0,18
5775,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.5,$9.3,Lincoln Square East,1.0,18
5777,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,2.56,$14.1,Upper East Side South,1.0,18
5778,2024-06-02 00:00:00,Uber Black,Uber Pay,4,1.17,$7.0,Lenox Hill West,1.0,18
5779,2024-06-02 00:00:00,UberX,Uber Pay,2,1.33,$8.4,Flatiron,1.0,18
5781,2024-06-02 00:00:00,Uber Green,Uber Pay,1,1.3,$8.1,East Chelsea,1.0,18
5782,2024-06-02 00:00:00,Uber Green,Uber Pay,1,3.3,$14.7,Gramercy,1.0,18
5783,2024-06-02 00:00:00,UberX,Uber Pay,1,1.4,$8.5,Midtown North,1.0,18
5784,2024-06-02 00:00:00,UberX,Uber Pay,1,4.57,$21.3,Union Sq,1.0,18
5785,2024-06-02 00:00:00,Uber Black,Uber Pay,1,5,$20.1,Penn Station/Madison Sq West,1.0,18
5786,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.3,$9.3,Upper East Side North,1.0,18
5787,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,3.8,$21.1,Upper East Side North,1.0,18
5788,2024-06-02 00:00:00,Uber Comfort,Uber Pay,2,2.33,$14.1,Lenox Hill West,1.0,17
5789,2024-06-02 00:00:00,UberX,Uber Pay,1,2.56,$13.6,Upper East Side North,1.0,18
5790,2024-06-02 00:00:00,UberXL,Uber Pay,1,3.14,$17.1,Meatpacking/West Village West,1.0,18
5791,2024-06-02 00:00:00,Uber Green,Uber Pay,1,2.26,$12.0,Midtown East,1.0,18
5793,2024-06-02 00:00:00,UberX,Uber Pay,1,1.34,$11.1,Midtown Center,1.0,17
5794,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.1,$8.0,Sutton Place/Turtle Bay North,1.0,18
5795,2024-06-02 00:00:00,Uber Comfort,Uber Pay,2,2.37,$12.3,Manhattan Valley,1.0,18
5796,2024-06-02 00:00:00,Uber Black,Uber Pay,1,5.69,$19.5,Upper East Side North,1.0,18
5797,2024-06-02 00:00:00,Uber Comfort,Uber Pay,5,1.12,$8.7,Upper East Side South,1.0,18
5798,2024-06-02 00:00:00,Uber Comfort,Uber Pay,5,4.16,$22.5,Yorkville West,1.0,18
5799,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.7,$10.5,Upper East Side North,1.0,18
5800,2024-06-02 00:00:00,UberX,Uber Pay,6,4.93,$20.5,Marine Park/Mill Basin,1.0,18
5801,2024-06-02 00:00:00,Uber Green,Uber Pay,1,12.74,$37.0,Midtown Center,1.0,18
5802,2024-06-02 00:00:00,UberX,Uber Pay,1,1.03,$8.7,Penn Station/Madison Sq West,1.0,18
5803,2024-06-02 00:00:00,UberXL,Uber Pay,1,2.86,$19.5,Midtown East,1.0,18
5804,2024-06-02 00:00:00,Uber Comfort,Uber Pay,6,3.92,$21.1,Lenox Hill West,1.0,18
5807,2024-06-02 00:00:00,Uber Green,Uber Pay,1,6.16,$26.1,Hamilton Heights,1.0,18
5808,2024-06-02 00:00:00,Uber Comfort,Uber Pay,2,16.66,$51.8,Midtown Center,1.0,18
5812,2024-06-02 00:00:00,UberXL,Uber Pay,1,1.46,$9.9,Murray Hill,1.0,18
5813,2024-06-02 00:00:00,UberXL,Uber Pay,1,2.41,$12.9,Lenox Hill West,1.0,18
5816,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,2.28,$11.7,Midtown East,1.0,18
5818,2024-06-02 00:00:00,Uber Green,Uber Pay,2,2.71,$12.1,Greenwich Village South,1.0,18
5820,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.18,$9.5,Union Sq,1.0,18
5822,2024-06-02 00:00:00,UberX,Uber Pay,1,2.87,$14.1,Upper East Side South,1.0,18
5823,2024-06-02 00:00:00,Uber Comfort,Uber Pay,3,3.21,$18.8,Hudson Sq,1.0,18
5824,2024-06-02 00:00:00,Uber Green,Uber Pay,3,8.08,$25.5,Clinton East,1.0,18
5825,2024-06-02 00:00:00,UberXL,Uber Pay,1,3.9,$18.9,West Village,1.0,18
5826,2024-06-02 00:00:00,UberXL,Uber Pay,1,4.1,$19.5,Lenox Hill West,1.0,18
5827,2024-06-02 00:00:00,Uber Black,Uber Pay,1,2.1,$14.1,Upper East Side North,1.0,18
5828,2024-06-02 00:00:00,Uber Green,Uber Pay,1,8.66,$34.2,LaGuardia Airport,1.0,18
5829,2024-06-02 00:00:00,Uber Green,Uber Pay,2,1.9,$10.5,UN/Turtle Bay South,1.0,18
5830,2024-06-02 00:00:00,UberXL,Uber Pay,1,1.8,$11.1,Upper East Side North,1.0,18
5831,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.8,$8.7,Midtown North,1.0,18
5832,2024-06-02 00:00:00,UberX,Uber Pay,1,1.4,$9.1,Yorkville West,1.0,18
5835,2024-06-02 00:00:00,Uber Green,Uber Pay,1,1.46,$11.1,Clinton West,1.0,18
5837,2024-06-02 00:00:00,UberXL,Uber Pay,1,1.2,$11.7,East Village,1.0,18
5838,2024-06-02 00:00:00,Uber Green,Uber Pay,1,2.06,$10.8,Upper East Side South,1.0,18
5839,2024-06-02 00:00:00,Uber Green,Uber Pay,1,2.2,$10.7,Lenox Hill West,1.0,18
5842,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.1,$8.7,Midtown North,1.0,19
5844,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,9.3,$30.0,Lincoln Square East,1.0,19
5847,2024-06-02 00:00:00,UberXL,Uber Pay,2,2.11,$13.0,Morningside Heights,1.0,19
5849,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,3.8,$20.1,Lenox Hill East,1.0,19
5850,2024-06-02 00:00:00,Uber Black,Uber Pay,1,8,$32.1,Upper East Side North,1.0,19
5851,2024-06-02 00:00:00,UberXL,Uber Pay,1,2.06,$9.9,Murray Hill,1.0,19
5852,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,7.1,$32.5,Lincoln Square East,1.0,19
5858,2024-06-02 00:00:00,UberX,Uber Pay,1,1.4,$10.4,Yorkville West,1.0,19
5859,2024-06-02 00:00:00,UberXL,Uber Pay,1,1.2,$7.0,Greenwich Village South,1.0,19
5860,2024-06-02 00:00:00,Uber Black,Uber Pay,1,18.37,$61.6,JFK Airport,1.0,19
5863,2024-06-02 00:00:00,Uber Black,Uber Pay,1,3.52,$14.5,Upper West Side South,1.0,18
5864,2024-06-02 00:00:00,Uber Black,Uber Pay,1,2.1,$9.5,Alphabet City,1.0,19
5865,2024-06-02 00:00:00,UberX,Uber Pay,1,1.23,$8.0,Sutton Place/Turtle Bay North,1.0,19
5866,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,6.19,$22.8,Fort Greene,1.0,19
5868,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,14,$53.3,Lenox Hill East,1.0,19
5870,2024-06-02 00:00:00,UberX,Uber Pay,1,2.48,$11.7,Lenox Hill East,1.0,19
5871,2024-06-02 00:00:00,UberX,Uber Pay,1,7.4,$29.8,Morningside Heights,1.0,19
5873,2024-06-02 00:00:00,Uber Black,Uber Pay,1,3.96,$17.3,East Village,1.0,19
5875,2024-06-02 00:00:00,Uber Green,Uber Pay,1,4.2,$14.5,Upper West Side South,1.0,19
5877,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,2.12,$12.3,Manhattan Valley,1.0,19
5878,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.76,$11.1,Manhattan Valley,1.0,19
5880,2024-06-02 00:00:00,Uber Black,Uber Pay,3,1.24,$9.9,Kips Bay,1.0,19
5881,2024-06-02 00:00:00,Uber Black,Uber Pay,3,4.8,$18.5,East Chelsea,1.0,19
5882,2024-06-02 00:00:00,Uber Green,Uber Pay,4,3.8,$17.2,East Harlem South,1.0,19
5884,2024-06-02 00:00:00,Uber Black,Uber Pay,1,4.8,$21.9,East Chelsea,1.0,19
5885,2024-06-02 00:00:00,Uber Black,Uber Pay,1,3.5,$18.0,NV,1.0,19
5886,2024-06-02 00:00:00,UberXL,Uber Pay,1,3.49,$14.7,West Chelsea/Hudson Yards,1.0,19
5888,2024-06-02 00:00:00,UberX,Uber Pay,1,1.27,$8.1,Upper East Side North,1.0,19
5890,2024-06-02 00:00:00,UberXL,Uber Pay,1,3.44,$17.0,Upper West Side North,1.0,19
5892,2024-06-02 00:00:00,UberX,Uber Pay,1,4.5,$20.6,UN/Turtle Bay South,1.0,19
5893,2024-06-02 00:00:00,UberX,Uber Pay,1,3.43,$13.5,Clinton East,1.0,19
5895,2024-06-02 00:00:00,Uber Green,Uber Pay,1,1.3,$7.5,Upper East Side South,1.0,19
5896,2024-06-02 00:00:00,UberXL,Uber Pay,1,18.8,$89.5,Washington Heights South,1.0,19
5898,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,2.9,$14.1,East Harlem South,1.0,19
5899,2024-06-02 00:00:00,UberX,Uber Pay,1,8.7,$26.0,Flatiron,1.0,19
5900,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,8.94,$33.3,Yorkville West,1.0,19
5901,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.5,$9.9,Union Sq,1.0,19
5902,2024-06-02 00:00:00,UberX,Uber Pay,2,3.67,$22.0,Upper West Side North,1.0,19
5905,2024-06-02 00:00:00,UberX,Uber Pay,2,1.89,$11.7,Central Park,1.0,19
5906,2024-06-02 00:00:00,UberX,Uber Pay,1,2.33,$12.3,Yorkville West,1.0,19
5908,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,5.86,$23.1,Yorkville West,1.0,19
5909,2024-06-02 00:00:00,Uber Green,Uber Pay,1,2.99,$16.5,Upper East Side South,1.0,19
5910,2024-06-02 00:00:00,Uber Black,Uber Pay,2,2.25,$10.5,Yorkville West,1.0,19
5911,2024-06-02 00:00:00,Uber Black,Uber Pay,1,3.18,$14.7,Garment District,1.0,19
5912,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.65,$11.0,Kips Bay,1.0,19
5913,2024-06-02 00:00:00,UberX,Uber Pay,1,2.64,$11.6,UN/Turtle Bay South,1.0,19
5914,2024-06-02 00:00:00,UberXL,Uber Pay,1,2.82,$12.9,Central Park,1.0,19
5916,2024-06-02 00:00:00,Uber Black,Uber Pay,1,3.3,$17.5,Kips Bay,1.0,19
5917,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.5,$11.7,Upper East Side South,1.0,19
5919,2024-06-02 00:00:00,Uber Black,Uber Pay,1,2.3,$14.0,Yorkville West,1.0,19
5920,2024-06-02 00:00:00,UberX,Uber Pay,1,2.98,$12.9,Yorkville West,1.0,19
5921,2024-06-02 00:00:00,UberX,Uber Pay,2,2.27,$13.0,Central Park,1.0,19
5922,2024-06-02 00:00:00,UberX,Uber Pay,1,2.9,$15.1,Central Harlem,1.0,19
5924,2024-06-02 00:00:00,UberXL,Uber Pay,4,3.65,$17.7,Times Sq/Theatre District,1.0,19
5930,2024-06-02 00:00:00,Uber Comfort,Uber Pay,6,9.74,$36.0,West Village,1.0,19
5931,2024-06-02 00:00:00,UberX,Uber Pay,6,3.18,$14.8,Flatiron,1.0,19
5932,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,5.44,$24.9,Lenox Hill East,1.0,19
5934,2024-06-02 00:00:00,Uber Black,Uber Pay,1,6.06,$19.5,Lenox Hill West,1.0,19
5935,2024-06-02 00:00:00,UberXL,Uber Pay,1,1.84,$10.5,Clinton East,1.0,13
5936,2024-06-02 00:00:00,Uber Green,Uber Pay,2,1.21,$8.4,Lenox Hill East,1.0,19
5937,2024-06-02 00:00:00,Uber Green,Uber Pay,1,5.5,$21.9,Central Park,1.0,19
5939,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.17,$8.7,Kips Bay,1.0,19
5940,2024-06-02 00:00:00,UberXL,Uber Pay,1,3.84,$18.4,Downtown Brooklyn/MetroTech,1.0,19
5943,2024-06-02 00:00:00,Uber Green,Uber Pay,1,1.86,$11.1,Lenox Hill East,1.0,19
5944,2024-06-02 00:00:00,UberXL,Uber Pay,1,2.14,$7.5,Lincoln Square East,1.0,19
5946,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.99,$11.7,Upper East Side North,1.0,19
5949,2024-06-02 00:00:00,UberXL,Uber Pay,1,5,$20.0,Clinton East,1.0,19
5950,2024-06-02 00:00:00,Uber Comfort,Uber Pay,2,2.3,$16.6,Midtown North,1.0,19
5953,2024-06-02 00:00:00,Uber Black,Uber Pay,1,7.59,$24.5,Lenox Hill East,1.0,19
5955,2024-06-02 00:00:00,Uber Black,Uber Pay,2,3.7,$18.8,Midtown North,1.0,19
5958,2024-06-02 00:00:00,Uber Black,Uber Pay,1,7.26,$34.5,Midtown Center,1.0,19
5960,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,7.5,$32.1,Union Sq,1.0,19
5961,2024-06-02 00:00:00,Uber Black,Uber Pay,1,3.6,$16.5,Clinton East,1.0,19
5962,2024-06-02 00:00:00,UberX,Uber Pay,3,2.24,$10.5,East Chelsea,1.0,19
5963,2024-06-02 00:00:00,UberXL,Uber Pay,1,1.48,$9.5,East Harlem North,1.0,19
5965,2024-06-02 00:00:00,UberX,Uber Pay,4,5.52,$26.1,Lower East Side,1.0,19
5968,2024-06-02 00:00:00,UberXL,Uber Pay,3,1.6,$8.7,Murray Hill,1.0,19
5969,2024-06-02 00:00:00,UberX,Uber Pay,2,10,$40.4,Clinton East,1.0,19
5972,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,6.63,$20.5,Upper West Side North,1.0,19
5973,2024-06-02 00:00:00,UberX,Uber Pay,1,2.36,$12.3,Yorkville West,1.0,19
5982,2024-06-02 00:00:00,Uber Green,Uber Pay,1,6.72,$31.7,Lower East Side,1.0,19
5984,2024-06-02 00:00:00,UberX,Uber Pay,2,5.5,$27.3,Times Sq/Theatre District,1.0,19
5988,2024-06-02 00:00:00,Uber Black,Uber Pay,2,16.57,$50.8,South Ozone Park,1.0,19
5991,2024-06-02 00:00:00,Uber Black,Uber Pay,1,7.17,$26.0,Yorkville West,1.0,19
5992,2024-06-02 00:00:00,Uber Black,Uber Pay,1,5.3,$20.5,Upper West Side South,1.0,19
5994,2024-06-02 00:00:00,UberXL,Uber Pay,1,2.47,$12.9,Midtown East,1.0,19
5995,2024-06-02 00:00:00,Uber Comfort,Uber Pay,2,7.84,$33.0,West Village,1.0,19
5996,2024-06-02 00:00:00,UberXL,Uber Pay,1,1.13,$7.6,Yorkville West,1.0,19
5998,2024-06-02 00:00:00,UberXL,Uber Pay,1,6.96,$31.1,East Harlem South,1.0,19
6001,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.14,$8.1,Midtown Center,1.0,19
6004,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.72,$13.0,Flatiron,1.0,19
6005,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.58,$7.7,TriBeCa/Civic Center,1.0,19
6006,2024-06-02 00:00:00,Uber Comfort,Uber Pay,2,1.26,$8.0,Manhattanville,1.0,19
6007,2024-06-02 00:00:00,Uber Black,Uber Pay,1,3.6,$17.3,Lenox Hill East,1.0,19
6011,2024-06-02 00:00:00,UberX,Uber Pay,1,1.8,$10.0,Upper West Side South,1.0,19
6012,2024-06-02 00:00:00,UberX,Uber Pay,1,1.02,$8.3,Lenox Hill West,1.0,20
6014,2024-06-02 00:00:00,UberXL,Uber Pay,1,3.87,$18.8,Yorkville West,1.0,20
6015,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.1,$6.0,East Harlem North,1.0,20
6018,2024-06-02 00:00:00,UberXL,Uber Pay,1,6.7,$23.5,Upper West Side North,1.0,20
6019,2024-06-02 00:00:00,Uber Green,Uber Pay,1,1.1,$9.1,Sunnyside,1.0,20
6021,2024-06-02 00:00:00,Uber Black,Uber Pay,1,1.39,$9.5,East Village,1.0,20
6022,2024-06-02 00:00:00,UberX,Uber Pay,1,1.5,$9.1,Clinton East,1.0,20
6025,2024-06-02 00:00:00,Uber Black,Uber Pay,1,7.33,$28.5,LaGuardia Airport,1.0,21
6027,2024-06-02 00:00:00,Uber Black,Uber Pay,1,4.58,$25.5,Lincoln Square East,1.0,20
6028,2024-06-02 00:00:00,Uber Black,Uber Pay,1,3.39,$14.6,Lenox Hill East,1.0,20
6030,2024-06-02 00:00:00,Uber Comfort,Uber Pay,2,2.45,$13.5,East Harlem North,1.0,20
6031,2024-06-02 00:00:00,Uber Comfort,Uber Pay,2,2.64,$13.0,Manhattanville,1.0,20
6032,2024-06-02 00:00:00,UberX,Uber Pay,2,2.1,$13.4,NV,1.0,20
6033,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.01,$6.5,Kips Bay,1.0,20
6034,2024-06-02 00:00:00,Uber Black,Uber Pay,1,2.08,$12.2,TriBeCa/Civic Center,1.0,19
6036,2024-06-02 00:00:00,UberXL,Uber Pay,1,2.87,$15.8,Kips Bay,1.0,20
6039,2024-06-02 00:00:00,UberX,Uber Pay,1,9.4,$28.5,JFK Airport,1.0,20
6040,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,1.15,$8.5,Kips Bay,1.0,20
6044,2024-06-02 00:00:00,Uber Comfort,Uber Pay,2,1.15,$8.9,UN/Turtle Bay South,1.0,20
6046,2024-06-02 00:00:00,Uber Comfort,Uber Pay,4,1.84,$14.0,Midtown North,1.0,20
6047,2024-06-02 00:00:00,Uber Black,Uber Pay,1,4.94,$20.0,East Village,1.0,20
6048,2024-06-02 00:00:00,UberXL,Uber Pay,2,2.85,$12.8,Gramercy,1.0,20
6050,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,4.9,$31.0,Little Italy/NoLiTa,1.0,20
6053,2024-06-02 00:00:00,UberXL,Uber Pay,1,4.13,$21.0,Central Park,1.0,20
6054,2024-06-02 00:00:00,UberX,Uber Pay,1,6.07,$28.5,Kips Bay,1.0,20
6056,2024-06-02 00:00:00,UberX,Uber Pay,2,2.74,$14.0,Prospect-Lefferts Gardens,1.0,20
6059,2024-06-02 00:00:00,Uber Black,Uber Pay,1,3.61,$14.0,Morningside Heights,1.0,20
6061,2024-06-02 00:00:00,Uber Comfort,Uber Pay,5,11.47,$41.7,JFK Airport,1.0,20
6062,2024-06-02 00:00:00,UberX,Uber Pay,3,3.8,$25.2,East Village,1.0,20
6063,2024-06-02 00:00:00,UberXL,Uber Pay,2,2.42,$13.4,Central Park,1.0,20
6064,2024-06-02 00:00:00,UberX,Uber Pay,1,2.13,$11.0,Hamilton Heights,1.0,20
6070,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,2.1,$10.4,Lincoln Square East,1.0,19
6071,2024-06-02 00:00:00,UberX,Uber Pay,1,2.08,$13.4,Lincoln Square West,1.0,19
6073,2024-06-02 00:00:00,UberXL,Uber Pay,1,1.77,$8.0,East Harlem South,1.0,20
6074,2024-06-02 00:00:00,UberX,Uber Pay,1,6.4,$31.2,Washington Heights South,1.0,20
6076,2024-06-02 00:00:00,Uber Black,Uber Pay,1,10.6,$43.9,LaGuardia Airport,1.0,21
6077,2024-06-02 00:00:00,Uber Black,Uber Pay,1,2.2,$15.4,Garment District,1.0,20
6078,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,5.18,$20.5,Clinton East,1.0,21
6082,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,5.5,$20.0,UN/Turtle Bay South,1.0,21
6083,2024-06-02 00:00:00,Uber Comfort,Uber Pay,2,2.1,$10.4,Upper East Side South,1.0,21
6084,2024-06-02 00:00:00,Uber Black,Uber Pay,1,4.6,$29.5,Manhattanville,1.0,21
6085,2024-06-02 00:00:00,UberX,Uber Pay,1,9,$32.1,LaGuardia Airport,1.0,21
6090,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,3.19,$13.8,Lenox Hill East,1.0,21
6091,2024-06-02 00:00:00,UberX,Uber Pay,2,5.14,$18.5,Yorkville West,1.0,21
6092,2024-06-02 00:00:00,Uber Green,Uber Pay,1,11.91,$46.2,LaGuardia Airport,1.0,21
6093,2024-06-02 00:00:00,Uber Comfort,Uber Pay,1,2.94,$16.0,Downtown Brooklyn/MetroTech,1.0,20
6095,2024-06-02 00:00:00,UberX,Uber Pay,1,14.58,$64.5,LaGuardia Airport,1.0,21
6099,2024-06-02 00:00:00,UberXL,Uber Pay,1,5.8,$20.0,East Chelsea,1.0,21
6100,2024-06-02 00:00:00,UberXL,Uber Pay,1,1.3,$9.1,Central Park,1.0,21
6104,2024-06-02 00:00:00,UberX,Uber Pay,1,1.41,$8.0,Lenox Hill West,1.0,21
6106,2024-06-02 00:00:00,UberXL,Uber Pay,1,2.38,$16.0,Union Sq,1.0,21
6107,2024-06-02 00:00:00,UberXL,Uber Pay,1,1.43,$8.6,Penn Station/Madison Sq West,1.0,21
6109,2024-06-02 00:00:00,Uber Black,Uber Pay,1,5.19,$26.5,Union Sq,1.0,21
6112,2024-06-02 00:00:00,UberX,Uber Pay,1,1.67,$11.6,Gramercy,1.0,21
6113,2024-06-02 00:00:00,UberX,Uber Pay,2,3.5,$17.8,Upper West Side North,1.0,21
6114,2024-06-02 00:00:00,UberX,Uber Pay,1,1.8,$11.0,East Harlem South,1.0,21
6115,2024-06-02 00:00:00,UberX,Uber Pay,1,14.89,$49.5,JFK Airport,1.0,21
6116,2024-06-02 00:00:00,UberXL,Uber Pay,1,10.71,$42.3,LaGuardia Airport,1.0,21
6117,2024-06-02 00:00:00,Uber Green,Uber Pay,1,9.24,$39.4,LaGuardia Airport,1.0,21
6118,2024-06-02 00:00:00,UberX,Uber Pay,1,7.4,$20.5,NV,1.0,21
